	Cohort	Condition	Hemisphere	Subregion	Map ID	Area	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
24	102319	NW	Right	S1FL	32	0.921	0.6363401047166963	0.36365989528321696	33.16116433820234	62.56649454111106	83.15432730830038	331.60506941623913	0.27498731238978247	0.29105077328096585	24	29.405330202908722	-0.27268020943347937
25	102319	NW	Right	S1FL	32	1.017	0.6019851120731355	0.398014887926806	32.036042588394544	68.4500199395429	88.35553548603602	471.9301060230229	0.29341209972852283	0.3173695548446189	25	36.413977351148354	-0.20397022414632954
26	102319	NW	Right	S1FL	33	0.862	0.5342412968977118	0.4657587031024548	26.07854778123838	62.635180927546486	55.14366277296413	504.78107251049755	0.28475043836416003	0.35870150162866676	26	36.5566331463081	-0.06848259379525701
27	102319	NW	Right	S1FL	35	0.919	0.4500676064351252	0.5499323935647218	30.831188568341332	59.4756579538146	37.44026616120208	281.1004662270472	0.19846283746366405	0.28189769696665656	27	28.644469385473265	0.09986478712959657
28	102319	NW	Right	S1FL	35	0.9	0.5095284623147228	0.4904715376851628	31.734524920605562	62.92099954252743	52.33464600261189	335.1366993339997	0.22796209751088706	0.2909480032290319	28	31.18647462192187	-0.019056924629560046
29	102319	NW	Right	S1FL	35	0.906	0.4918543527618299	0.5081456472382943	34.14358697141725	67.03563076057172	88.52234539393582	375.6048294244116	0.2755607206214195	0.2891078497789723	29	32.89204378915447	0.016291294476464324
30	102319	NW	Right	S1FL	35	0.996	0.3410895569173358	0.6589104430826027	29.289172905263325	64.98939461999777	23.797622716907867	436.6357579184461	0.16655576888402202	0.3215267850323894	30	35.70022171473444	0.31782088616526694
31	102319	NW	Right	S1FL	36	0.767	0.6685046921615437	0.3314953078384357	35.59325843273707	73.15489415513912	127.90607080114188	421.7201579589298	0.3177443457499082	0.2807170517170023	31	37.561635722402045	-0.337009384323108
32	102319	NW	Right	S1FL	38	0.852	0.645939488791896	0.35406051120824783	30.499235715570308	55.469491833938875	79.6019036997127	340.77791972981646	0.2925315892813226	0.33279863511432495	32	24.970256118368567	-0.29187897758364817
33	102319	NW	Left	S1DZ	19	0.208	0.4361676704019404	0.563832329598081	35.65406460388933	88.70954976776707	108.4508284827283	840.9377494789672	0.29208374607095605	0.3268974622372584	33	53.05548516387774	0.12766465919614067
34	102319	NW	Left	S1DZ	20	0.203	0.34779799228364316	0.652202007716356	31.66930279127719	85.1124825843273	68.03345698776643	1095.1908281849207	0.26044904379454425	0.3888227259841933	34	53.443179793050106	0.3044040154327128
35	102319	NW	Left	S1DZ	23	0.193	0.3609249320623797	0.6390750679376234	30.853271361868348	78.90679214630104	43.26451646928534	760.3671948682801	0.21318895866715876	0.3494598592695406	35	48.05352078443269	0.2781501358752437
36	102319	NW	Left	S1DZ	23	0.201	0.37894114318658534	0.6210588568134052	32.547353230083395	77.60040308178435	46.805977664190934	445.5657686363429	0.21020109945061438	0.27201442279385607	36	45.053049851700955	0.24211771362681989
37	102319	NW	Left	S1DZ	26	0.211	0.41138192166859666	0.588618078331396	28.27125552955356	64.15587866003213	53.28368498933136	541.8535453975749	0.25819749832394734	0.36283109740534014	37	35.88462313047857	0.17723615666279935
38	102319	NW	Left	S1DZ	27	0.188	0.36938804838091055	0.6306119516190803	30.080773266095214	65.33049931696533	47.928243225132704	487.3332042511419	0.2301477635900881	0.3379068718831789	38	35.249726050870116	0.2612239032381698
39	102319	NW	Left	S1DZ	29	0.322	0.44514744951669816	0.5548525504832947	23.14218724720596	51.52276983634905	27.946992972631413	433.6710340290979	0.22843525979724325	0.4041857568888552	39	28.38058258914309	0.10970510096659658
40	102319	NW	Left	S1DZ	32	0.255	0.47469528391006793	0.5253047160899513	29.571117501482025	57.95088630972738	52.57254330887925	376.19812472578855	0.24519508295704545	0.33469423408786103	40	28.379768808245355	0.050609432179883396
41	102319	NW	Left	S1DZ	32	0.237	0.6292050288268847	0.37079497117312915	28.440786966241127	48.34971312311274	71.00689807753857	317.1280894690408	0.29628431515738063	0.3683184327647569	41	19.908926156871615	-0.2584100576537555
42	102319	NW	Left	S1DZ	32	0.252	0.32994911828443785	0.6700508817155526	34.90403470623638	71.9944857827002	71.96839588436202	373.08639579490125	0.2430498064438174	0.2682906097415534	42	37.090451076463815	0.34010176343111476
43	102319	NW	Left	S1DZ	33	0.258	0.6893143050324877	0.31068569496750825	38.63639856763956	68.1345820457599	116.76912588360737	297.3677528092559	0.2796838421073295	0.2530925370380211	43	29.49818347812034	-0.37862861006497944
44	102319	NW	Left	S1DZ	35	0.248	0.6862046362808981	0.31379536371911154	31.69396851682917	59.60442270266557	107.24314368454274	420.13001184469294	0.3267443946561909	0.3438851065289582	44	27.910454185836404	-0.3724092725617866
45	102319	NW	Left	S1DZ	35	0.249	0.4989259372858945	0.5010740627141078	33.940279189595685	56.38015410142722	127.68029546239411	303.63610179807415	0.3329250924661203	0.30906544032149125	45	22.439874911831538	0.002148125428213299
46	102319	NW	Left	S1DZ	36	0.229	0.4532686126442255	0.5467313873557684	37.05337311217694	77.4070556820395	206.53569583449575	409.63312349664545	0.3878553723827438	0.26146706079870347	46	40.353682569862556	0.0934627747115429
47	102319	NW	Left	S1DZ	39	0.249	0.44614370354932165	0.5538562964506759	27.850412101683677	58.401918977574525	51.85377340913342	323.17434177872354	0.2585583436586227	0.30781609121819326	47	30.551506875890848	0.10771259290135426
48	102319	NW	Left	S1DZ	41	0.218	0.8288828110727766	0.1711171889272546	30.0632136675531	57.749223694463055	77.33357320094424	330.41597118389967	0.29251533255852186	0.31476349959363986	48	27.686010026909955	-0.657765622145522
49	102319	NW	Left	S1DZ	41	0.208	0.6921968909997441	0.3078031090002375	29.468755894896464	56.419393080155	75.37443656732066	336.3316365017651	0.29461186821787355	0.3250539517489125	49	26.950637185258532	-0.38439378199950663
50	102319	NW	Left	S1DZ	42	0.269	0.6427657909468313	0.35723420905313036	30.8424312715689	49.32920044282334	56.67412485021934	140.47681154823226	0.24408652564979996	0.24026927861325972	50	18.486769171254444	-0.2855315818937009
51	102319	NW	Right	S1DZ	22	0.173	0.5904103759859205	0.4095896240140405	23.876893471290202	43.799026511606684	51.42615766739635	255.16876032313178	0.3003407194154876	0.3647113625950925	51	19.92213304031648	-0.18082075197188002
52	102319	NW	Right	S1DZ	23	0.172	0.7575718809801886	0.2424281190198014	32.40742987033407	53.07295193970422	67.9324745700218	271.69694158153453	0.254327971600263	0.31057688580563614	52	20.665522069370148	-0.5151437619603871
53	102319	NW	Right	S1DZ	24	0.191	0.7184454477052107	0.2815545522947678	33.525598693404646	49.86252835953728	61.795575902374786	256.853384218295	0.23447802632770884	0.3214166348195294	53	16.336929666132633	-0.4368908954104429
54	102319	NW	Right	S1DZ	25	0.182	0.6845668127919814	0.31543318720807373	23.189718549476737	36.34470522849906	29.016527202609442	107.24875414482398	0.23228824831624276	0.28494102161142426	54	13.154986679022322	-0.36913362558390767
55	102319	NW	Right	S1DZ	26	0.176	0.7289193031643443	0.27108069683565905	26.163982331343444	43.549625838805085	49.69507143885984	161.61736125664495	0.26943425670945986	0.2919171281172615	55	17.38564350746164	-0.4578386063286852
56	102319	NW	Right	S1DZ	28	0.243	0.7685543567738173	0.23144564322620365	33.86427914671595	81.77687835826221	233.31042391245583	761.9039822187272	0.4510505699859167	0.337535606695076	56	47.91259921154626	-0.5371087135476137
57	102319	NW	Right	S1DZ	29	0.22	0.5015679788227708	0.4984320211772309	32.034199475930016	58.00731873638826	51.22905296268602	308.1668294608759	0.22343144185476385	0.30262872873849067	57	25.97311926045824	-0.003135957645539922
58	102319	NW	Right	S1DZ	30	0.23	0.5571624547464231	0.4428375452535793	27.919892021637153	56.5555826758986	41.61211127653379	377.91337069265313	0.23104476952024347	0.3437325403149075	58	28.635690654261445	-0.1143249094928438
59	102319	NW	Right	S1DZ	32	0.219	0.3235800050857395	0.6764199949142569	27.325243439468647	65.52917188730332	21.297856347580915	462.91541311069983	0.16888998882577252	0.3283342141956252	59	38.20392844783467	0.3528399898285174
60	102319	NW	Right	S1DZ	32	0.214	0.2723151477076062	0.7276848522923938	23.562183111852477	62.09776169569372	10.277757338045673	480.7402052886858	0.13606099827670154	0.3530850064667237	60	38.53557858384124	0.4553697045847876
61	102319	NW	Right	S1DZ	33	0.241	0.3306371661925399	0.6693628338074712	19.280621878975253	59.07829721424832	8.815942578757875	620.0658739089622	0.15399738237921906	0.42149356218685524	61	39.79767533527307	0.3387256676149313
62	102319	NW	Right	S1DZ	35	0.196	0.43096471022727567	0.5690352897727181	30.46697283196051	68.19238208374847	50.427725093343845	318.70586784409386	0.23308020050004533	0.26179368626644123	62	37.72540925178796	0.13807057954544244
63	102319	NW	Right	S1DZ	35	0.193	0.3763552939812709	0.6236447060187201	26.80041835578729	64.76866440347031	20.63874086190602	296.8622164047044	0.1695118351533563	0.26601891712630227	63	37.968246047683024	0.24728941203744925
64	102319	NW	Right	S1DZ	35	0.196.1	0.5819249436826306	0.4180750563173451	39.552702987207724	75.07984032652692	155.706711323051	381.5921849398988	0.31548411580465946	0.26018148943782354	64	35.5271373393192	-0.1638498873652855
65	102319	NW	Right	S1DZ	35	0.218	0.3630162635243673	0.6369837364756248	28.664067921684797	60.78993201708168	23.2797550127414	380.78131525971577	0.16832606796146857	0.3210008313069128	65	32.125864095396885	0.2739674729512575
66	102319	NW	Right	S1DZ	36	0.194	0.4227588061722558	0.5772411938277577	33.08670862048828	72.85725645801305	95.43579056557681	396.71787152582476	0.2952582700819367	0.2733808373263438	66	39.770547837524774	0.15448238765550193
67	102319	NW	Right	S1DZ	39	0.242	0.5678565124211914	0.43214348757883025	39.77530776037841	70.78183995180284	158.96156249025378	282.5173944878307	0.31698047568471704	0.23746562355904527	67	31.006532191424427	-0.13571302484236114
68	102319	NW	Right	S1DZ	39	0.234	0.3091242041235897	0.690875795876419	27.21030106990708	62.625823653097115	27.078418955355133	433.4689940070486	0.19123981045678182	0.3324494112682109	68	35.41552258319004	0.3817515917528293
69	102319	NW	Right	S1DZ	40	0.254	0.7904006618025223	0.2095993381974776	35.79916546846025	70.67960896307143	121.56198446453061	369.62322112291093	0.30798246305874016	0.2720103852945967	69	34.88044349461118	-0.5808013236050447
70	102319	NW	Right	S1DZ	41	0.206	0.7876861579648692	0.21231384203509976	30.07573936231243	56.02940732769976	69.20439400036445	255.78844141700915	0.276598947014518	0.2854463074060358	70	25.95366796538733	-0.5753723159297695
71	102319	NW	Right	S1DZ	44	0.14	0.6930904826614142	0.30690951733857774	35.05412910451391	58.52275770477558	52.03089962048548	150.79892353552427	0.2057744670942506	0.20983326483899495	71	23.468628600261667	-0.3861809653228364
72	102319	NW	Left	S1ULp	19	0.468	0.45117683601156466	0.5488231639885137	31.845976163081914	79.35716735023868	99.40917773614734	561.7633206783065	0.31308241494949296	0.2986692644241097	72	47.51119118715677	0.09764632797694905
73	102319	NW	Left	S1ULp	20	0.499	0.4075093574642635	0.592490642535711	31.869906444467567	78.87670371345273	75.31699253445122	808.067846623829	0.2723113206507036	0.3603920151540611	73	47.00679726898516	0.18498128507144757
74	102319	NW	Left	S1ULp	23	1.355	0.36366752345855075	0.6363324765413754	33.61696748742471	76.8562566426756	63.252299360379595	699.2454199913723	0.2365808701068359	0.3440611109479536	74	43.239289155250894	0.2726649530828246
75	102319	NW	Left	S1ULp	23	1.356	0.3653121442976752	0.6346878557024143	36.96983335118865	79.94538504951993	80.72676454953786	551.2479438731625	0.24303077983586882	0.2936838688327294	75	42.97555169833128	0.26937571140473904
76	102319	NW	Left	S1ULp	26	1.691	0.3717342298846722	0.6282657701153062	31.645269127973588	74.24803725642994	68.2725363776097	814.5092899252471	0.26110442096600717	0.38438200113635956	76	42.60276812845635	0.25653154023063396
77	102319	NW	Left	S1ULp	27	2.137	0.37154573562860016	0.6284542643713484	36.4074863220328	76.71379051109841	83.47842345374107	478.6512108419277	0.2509553301227932	0.2851912119020368	77	40.30630418906561	0.2569085287427483
78	102319	NW	Left	S1ULp	29	0.911	0.6292016122665729	0.37079838773344137	34.07861297181259	71.23438952967284	159.55866508549934	595.6617466230053	0.37066218951500185	0.34261797862386756	78	37.15577655786025	-0.2584032245331315
79	102319	NW	Left	S1ULp	32	0.642	0.40748618940602194	0.5925138105939626	31.85139707195464	72.20281848741776	85.10726528541572	526.0412035302934	0.2896375276477621	0.3176550254532404	79	40.35142141546312	0.18502762118794064
80	102319	NW	Left	S1ULp	32	0.631	0.36290498445814023	0.6370950155418696	27.56540655173818	70.43569676285105	64.03085560409878	614.0078577936995	0.2902887801728817	0.351798634533594	80	42.870290211112874	0.2741900310837294
81	102319	NW	Left	S1ULp	32	0.639	0.4021673457560846	0.5978326542439101	33.987280933297576	64.60477114214075	67.29209517346382	226.04380009284864	0.24136017047195127	0.23271892789677892	81	30.617490208843172	0.19566530848782548
82	102319	NW	Left	S1ULp	33	0.436	0.42355741989143536	0.5764425801085584	33.73734224377737	66.43103281331753	97.06350543050567	268.75694992133134	0.29202304090412207	0.24677936780039827	82	32.69369056954016	0.15288516021712306
83	102319	NW	Left	S1ULp	35	0.419	0.660193613982555	0.3398063860174607	36.90919366563375	67.53625322368653	161.36829871757317	450.3930052555042	0.3441712210710568	0.31423811099496307	83	30.62705955805278	-0.32038722796509433
84	102319	NW	Left	S1ULp	35	0.422	0.4502840684783734	0.5497159315217218	35.9789216130626	66.54481775746265	86.26664555235341	274.1697187107433	0.25815070372511867	0.24882585395489865	84	30.56589614440005	0.09943186304334845
85	102319	NW	Left	S1ULp	36	0.331	0.5979385655709594	0.40206143442904435	35.43196403771312	62.71530250091799	103.20134365414921	224.76566023854105	0.2867130425297679	0.23905149208911594	85	27.28333846320487	-0.19587713114191502
86	102319	NW	Left	S1ULp	38	0.321	0.380077009330873	0.6199229906690956	30.40850626699779	62.18043910445365	48.99485824322304	342.7589296241796	0.23018666752533765	0.2977423448875849	86	31.771932837455857	0.2398459813382226
87	102319	NW	Left	S1ULp	38	0.331	0.40736948349438146	0.5926305165055886	31.87274518567788	63.26149690378434	66.76284107562272	352.0734250583158	0.2563586253665412	0.2966041058145986	87	31.388751718106462	0.18526103301120717
88	102319	NW	Left	S1ULp	39	0.428	0.6785528448372614	0.32144715516275246	37.18014655597923	61.32053730193766	84.01029627338013	228.4720678875574	0.24652170390623473	0.2464964134773667	88	24.140390745958435	-0.35710568967450895
89	102319	NW	Left	S1ULp	41	0.608	0.5872089871678312	0.4127910128320937	32.986655954585814	64.27026109954474	118.3219026341754	383.14047370403864	0.3297571958995879	0.3045572565346956	89	31.283605144958926	-0.17441797433573752
90	102319	NW	Left	S1ULp	41	0.61	0.6102510071014313	0.3897489928986112	36.91043272179449	68.52638791510734	153.9225895663666	306.8744723288839	0.33612595095275716	0.25563631052745567	90	31.615955193312843	-0.22050201420282012
91	102319	NW	Left	S1ULp	42	0.396	0.5362705655345096	0.4637294344655003	38.069401486859064	59.358927873783465	154.46242826819076	290.63629988667446	0.32646406196717703	0.28720293893139065	91	21.2895263869244	-0.07254113106900928
92	102319	NW	Left	S1ULp	43	0.495	0.7866745126411614	0.2133254873588272	32.482564083538975	49.75472700671807	82.01209784979461	284.9626542342037	0.2787973597841076	0.3392810675354475	92	17.272162923179096	-0.5733490252823342
93	102319	NW	Right	S1ULp	22	0.661	0.7926307362597473	0.20736926374019832	23.94022296718248	57.437337801923725	41.592105233061794	668.3125276848511	0.26938738885656066	0.450085994207689	93	33.49711483474125	-0.5852614725195491
94	102319	NW	Right	S1ULp	23	1.228	0.6408167966675893	0.3591832033324712	37.16398586964176	79.32833950402208	181.64948805650408	727.1640176049422	0.3626559463459338	0.3399286945953804	94	42.16435363438032	-0.28163359333511806
95	102319	NW	Right	S1ULp	24	1.595	0.34046187016170343	0.6595381298382421	29.66784059460733	68.12014260106703	32.39354675020876	628.1412418962212	0.1918418322935271	0.36791975382740016	95	38.4523020064597	0.3190762596765387
96	102319	NW	Right	S1ULp	25	1.841	0.42970528888988	0.5702947111101518	22.438563378903503	57.16571104647076	27.858577370988176	685.5820790973412	0.23522551039361386	0.45803020491702795	96	34.72714766756726	0.14058942222027182
97	102319	NW	Right	S1ULp	26	1.728	0.3276506065868946	0.672349393413076	22.496150597297383	60.41089483310055	19.016656856935818	723.5654465361059	0.19384690632434098	0.4452702104524122	97	37.91474423580317	0.3446987868261814
98	102319	NW	Right	S1ULp	28	0.75	0.6500646248363213	0.34993537516371115	37.30390402575082	78.68642854497554	221.73053487432682	613.054484686408	0.39917052682361515	0.314665915680211	98	41.382524519224724	-0.3001292496726102
99	102319	NW	Right	S1ULp	29	0.61	0.2628806783976327	0.7371193216023333	31.358331751443764	74.60956639533397	26.724388429889977	552.9466322697157	0.1648545496776246	0.31517161173763303	99	43.25123464389021	0.4742386432047006
100	102319	NW	Right	S1ULp	30	0.627	0.5749954911670178	0.42500450883296725	38.10961589445168	81.42511319734453	214.9689127821753	584.4457046246706	0.3847275248213278	0.29690240434894144	100	43.31549730289285	-0.1499909823340505
101	102319	NW	Right	S1ULp	32	0.467	0.4058542101544772	0.5941457898455109	44.50345727480932	82.47475887461484	285.87863064506627	674.9191963571031	0.37992432093309736	0.3149958527269497	101	37.971301599805514	0.18829157969103372
102	102319	NW	Right	S1ULp	32	0.517	0.32793130221779837	0.672068697782211	29.960374156300674	79.16193211924266	18.51677162660404	673.4478110628764	0.1436267728628732	0.3278201066612641	102	49.20155796294199	0.34413739556441264
103	102319	NW	Right	S1ULp	35	0.433	0.2913371348429331	0.7086628651570634	28.1673787563683	73.61114724549874	18.62938844998313	579.8623579471126	0.1532331980536208	0.3271288690846368	103	45.44376848913044	0.41732573031413034
104	102319	NW	Right	S1ULp	35	0.395	0.3422479052873783	0.6577520947126306	32.52863969338363	78.39855310312038	30.525996056662727	612.4941126776965	0.16985135658194267	0.3156769789720291	104	45.869913409736746	0.3155041894252523
105	102319	NW	Right	S1ULp	35	0.465	0.35060952394391715	0.6493904760560832	29.539483061219922	77.64236343831494	37.580867803357705	500.5850792494925	0.20752982091367878	0.28816431814988824	105	48.10288037709502	0.2987809521121661
106	102319	NW	Right	S1ULp	35	0.438	0.36630070849123764	0.6336992915087494	26.007815097580277	66.566423499924	21.845958242630665	423.65628824609854	0.17971390485219382	0.3092086287423123	106	40.55860840234372	0.26739858301751174
107	102319	NW	Right	S1ULp	36	0.286	0.3326773206369547	0.6673226793630427	25.6377716040727	72.94461786286926	43.19486418719817	751.5940825897006	0.25635145228021045	0.37583603922182096	107	47.30684625879657	0.33464535872608797
108	102319	NW	Right	S1ULp	38	0.341	0.3049422166745157	0.6950577833255034	28.08769911859615	70.68684191969673	46.046663478046966	590.1436203959386	0.2415922058882061	0.34366893671318294	108	42.599142801100584	0.3901155666509877
109	102319	NW	Right	S1ULp	39	0.433	0.29951825696270074	0.7004817430373348	30.4607827151004	67.79699069012332	39.263901341122086	320.40195602820313	0.2057101241049217	0.2640202039122034	109	37.33620797502292	0.40096348607463406
110	102319	NW	Right	S1ULp	39	0.412	0.2778057224647792	0.7221942775352223	25.32799878758204	62.082882733114765	12.773302883607405	401.50098047395636	0.14110770499613356	0.32275384926397876	110	36.754883945532725	0.44438855507044306
111	102319	NW	Right	S1ULp	40	0.468	0.3838434781979643	0.6161565218020486	31.202620437391598	68.33443088017327	62.02456787019016	455.8301273120886	0.2524008455192432	0.3124366201610264	111	37.13181044278167	0.23231304360408428
112	102319	NW	Right	S1ULp	41	0.588	0.3123518572263639	0.6876481427735986	27.148419649039877	65.17069945451378	36.711437216996046	495.242212811374	0.2231804453176676	0.341473059365254	112	38.0222798054739	0.37529628554723476
113	102319	NW	Right	S1ULp	43	0.417	0.3585713948005979	0.6414286051993512	28.35803177689379	63.7669937639378	39.185869375772874	346.78832755624535	0.22074387316267316	0.29203593361077407	113	35.40896198704401	0.2828572103987533
114	102319	NW	Right	S1ULp	44	0.518	0.6192759988911227	0.3807240011088203	32.62425347666968	58.58597330518791	88.57160652577949	389.39150562801217	0.28847400116668226	0.33682133069947645	114	25.961719828518234	-0.2385519977823024
115	102319	NW	Left	S1HL	26	0.302	0.7628919423011346	0.23710805769888568	27.0914521222243	51.46478845271566	62.52685033017524	299.3903367216204	0.29187775156481577	0.33620850648477013	115	24.37333633049136	-0.5257838846022489
116	102319	NW	Left	S1HL	27	0.372	0.6472519766820597	0.35274802331794	31.847608296303736	56.673237993134386	70.51641097695497	298.350530422965	0.2636745885699428	0.3047792392053188	116	24.82562969683065	-0.2945039533641197
117	102319	NW	Left	S1HL	29	0.48	0.7947201837903154	0.20527981620976765	23.888682052028514	45.63700523326728	42.600971821405444	256.272550216047	0.27322319339164464	0.35077926009114563	117	21.748323181238767	-0.5894403675805477
118	102319	NW	Left	S1HL	32	0.636	0.7222244309366393	0.2777755690633222	32.38958207127793	57.13822432892073	83.41051791830819	307.78424519672967	0.2819714026264728	0.30704105734015985	118	24.7486422576428	-0.44444886187331717
119	102319	NW	Left	S1HL	32	0.612	0.7316870523838105	0.26831294761618874	25.782317681875476	44.99381716819883	46.154503314657674	246.86463655463209	0.26350270965737976	0.3492019028235851	119	19.211499486323355	-0.46337410476762175
120	102319	NW	Left	S1HL	32	0.781	0.5599029274023116	0.4400970725976641	34.384375441464854	59.7588394982228	84.15371240223752	263.94108037687687	0.26679365666526783	0.2718637730994709	120	25.374464056757944	-0.1198058548046475
121	102319	NW	Left	S1HL	33	0.734	0.6086533609415428	0.3913466390585049	32.94111528118822	55.913352879607466	75.11564850563208	258.93223559433164	0.2631036733727014	0.28779120970811556	121	22.972237598419248	-0.21730672188303785
122	102319	NW	Left	S1HL	35	0.943	0.7717319635161954	0.22826803648374433	29.53431724333094	60.21189430351403	91.65759505748171	419.7183599170892	0.32415840994817374	0.3402488711266736	122	30.67757706018309	-0.543463927032451
123	102319	NW	Left	S1HL	35	0.975	0.7255291704219117	0.27447082957819846	30.98078507063065	60.50179003000085	86.70679077865147	276.3188352517385	0.30056204522964375	0.2747495695807542	123	29.5210049593702	-0.4510583408437132
124	102319	NW	Left	S1HL	36	0.929	0.6453653828641057	0.3546346171358835	37.28899241278817	64.62700940612638	139.04234332711206	328.1712371831341	0.3162225895606137	0.2803084549595079	124	27.338016993338208	-0.2907307657282222
