	Cohort	Condition	Hemisphere	Map ID	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
85	102319	NH	Left	30	0.38237911158305093	0.6176208884168375	43.52044685292297	88.06871987955846	231.25785747834357	370.87934513864985	0.34942574756274875	0.21867273660572564	85	44.548273026635485	0.23524177683378655
86	102319	NH	Left	32	0.35079877579979624	0.6492012242002585	30.881310349334473	78.84609283832637	103.53226876448281	503.86919978067283	0.32948992964497475	0.28469427172779005	86	47.9647824889919	0.29840244840046226
87	102319	NH	Left	33	0.4013387059698928	0.5986612940301832	42.94950243420694	90.5776743125946	290.9521910463523	419.3569496070658	0.3971482736628345	0.22608448333890302	87	47.628171878387654	0.1973225880602904
88	102319	NH	Left	33	0.35964829870188453	0.6403517012980555	33.7343128136853	82.61686899876712	123.22002689067764	574.378701235088	0.3290552178685637	0.2900884459892966	88	48.88255618508182	0.280703402596171
89	102319	NH	Left	34	0.3663259941995852	0.6336740058004259	36.0836687281945	82.86756881542125	146.19446837014948	396.33193675480766	0.3350848425423701	0.24023978867094156	89	46.78390008722675	0.26734801160084065
90	102319	NH	Left	35	0.3618068463698843	0.6381931536300514	41.431785386890375	86.20449231896202	182.32864647720976	422.67614021979557	0.3259070878124737	0.2384920836477314	90	44.77270693207165	0.27638630726016705
91	102319	NH	Left	36	0.31095509729025106	0.6890449027098597	36.67091416664342	88.61712648784271	133.26921587724368	611.3497667511726	0.3148061330073848	0.27901478168391974	91	51.94621232119929	0.3780898054196087
92	102319	NH	Left	37	0.37846303918479196	0.621536960815431	36.21728484590504	79.21687747846144	202.2294485585243	332.1875055140707	0.39265064030264485	0.23007738203207984	92	42.9995926325564	0.243073921630639
93	102319	NH	Left	37	0.3584571737383239	0.6415428262618026	41.707643725619874	79.88219085569945	250.82996711848745	352.5754963051791	0.379729253531698	0.23505857316364132	93	38.174547130079574	0.28308565252347867
94	102319	NH	Left	38	0.3864324746044307	0.6135675253953358	33.68833439647445	78.97650547343392	164.7522653202907	356.22150513219566	0.38100981027970354	0.23898032854774093	94	45.288171076959465	0.22713505079090507
95	102319	NH	Left	39	0.41152212928211196	0.5884778707179492	34.14193688042312	76.98244139803323	185.7123145500135	333.09421175206995	0.39914638126609825	0.23707833192871336	95	42.840504517610114	0.17695574143583725
96	102319	NH	Left	40	0.36377688254873314	0.6362231174514597	40.7088338368757	80.90756716225567	268.6055048790233	289.10394451081146	0.40259538566062	0.2101540994620501	96	40.198733325379976	0.2724462349027265
97	102319	NH	Left	41	0.36370119441355275	0.636298805586475	31.957377394774944	75.83058421946494	144.84107783384667	357.7710433302186	0.37659516728290365	0.2494354591546065	97	43.873206824689994	0.27259761117292225
98	102319	NH	Left	42	0.41809956464958364	0.5819004353505131	31.978235216665414	77.04562032162862	136.4961407040208	399.3796743783843	0.365347124461422	0.2593850988389302	98	45.06738510496321	0.1638008707009294
99	102319	NH	Left	43	0.42885164329019426	0.5711483567096118	38.40919032999362	76.32491079877465	219.97502846339788	283.92490261716705	0.38614599871931304	0.2207676513183379	99	37.91572046878103	0.14229671341941758
100	102319	NH	Left	44	0.3940989467273488	0.6059010532724023	39.8673646531046	77.42345090174425	219.0166212118222	263.672155377511	0.3712111468558388	0.20972954273184502	100	37.556086248639645	0.2118021065450535
101	102319	NH	Left	45	0.4001806763395072	0.5998193236603608	45.868316039674504	77.87305309731761	219.95012758833795	270.7701684462917	0.3233324647763264	0.2113066697873853	101	32.004737057643105	0.19963864732085362
102	102319	NH	Left	48	0.37461803348406864	0.6253819665159034	38.38286264364433	77.36812744258488	119.34823677206099	265.53129175963727	0.2846234258812981	0.21061813773280755	102	38.98526479894055	0.25076393303183475
103	102319	NH	Right	29	0.3832601188704753	0.6167398811295014	34.72596881046215	88.40722674129859	86.15314215951739	555.0586092902458	0.2672890638560393	0.2664904525032991	103	53.68125793083644	0.2334797622590261
104	102319	NH	Right	30	0.43386092305925394	0.566139076940792	34.0588393357585	84.97958129893408	168.25254583521735	445.1192309740612	0.3808473852430709	0.248269627163202	104	50.92074196317558	0.13227815388153807
105	102319	NH	Right	32	0.4050355107125524	0.5949644892873321	31.26828240980926	78.84652747451312	105.69891139824956	463.13241049083763	0.3287995628590267	0.2729417778993858	105	47.578245064703864	0.18992897857477975
106	102319	NH	Right	33	0.3259456634822434	0.6740543365177184	26.869530538156464	79.13838622983549	58.71953939681454	791.4192179628585	0.2851879960914573	0.3554807649138832	106	52.26885569167902	0.348108673035475
107	102319	NH	Right	34	0.3689938871677413	0.6310061128321641	29.538170160583785	82.10181955279901	110.34025210890792	477.2528793577582	0.3556177238868446	0.2660856762365075	107	52.563649392215225	0.26201222566442284
108	102319	NH	Right	34	0.29478161140254494	0.7052183885974503	30.46331750123216	88.46684562161305	73.47252651149343	497.9394711429871	0.28137485890199615	0.25223638556282885	108	58.003528120380885	0.4104367771949054
109	102319	NH	Right	35	0.30953467712862154	0.6904653228712981	28.29962270768564	87.86126257894102	67.23145760053296	536.7241728629529	0.2897381067632507	0.2636805754698771	109	59.56163987125538	0.3809306457426766
110	102319	NH	Right	37	0.32422915191925533	0.6757708480810435	28.213062898744443	76.08406549416883	74.17721906672665	425.9303816851135	0.3052706396046815	0.2712536551301123	110	47.871002595424386	0.35154169616178815
111	102319	NH	Right	37	0.26002174396782973	0.7399782560322328	31.383368107263856	73.04527419353977	88.45032091642527	358.1902241040533	0.2996747527167024	0.2590984057209512	111	41.66190608627591	0.47995651206440304
112	102319	NH	Right	39	0.3482528751901113	0.6517471248100775	31.72748675258219	75.8472547155743	116.1946742145261	357.3232666721485	0.33974841541281464	0.24922452771950654	112	44.1197679629921	0.3034942496199662
113	102319	NH	Right	39	0.3436396111291548	0.6563603888708052	32.54192628163965	78.96006563839431	132.88585630301588	385.26505478894484	0.35423879569334576	0.24858350573799215	113	46.418139356754665	0.31272077774165036
114	102319	NH	Right	40	0.34201393013636905	0.6579860698635432	38.58208115001037	78.3666413471956	201.8313955044059	316.5797306798812	0.3682211341743034	0.22704415113565288	114	39.78456019718523	0.3159721397271742
115	102319	NH	Right	42	0.3831458460887223	0.6168541539112797	28.90743797082189	73.96374987128289	106.37952009851074	429.32651423052323	0.35679553506517936	0.28013987719463557	115	45.056311900461	0.23370830782255742
116	102319	NH	Right	43	0.40801675031088436	0.591983249689329	38.17785235404305	75.00003929185054	190.8226848503185	296.2233465123394	0.3618291125039228	0.2294817489271147	116	36.822186937807494	0.18396649937844467
117	102319	NH	Right	45	0.3827778390814388	0.6172221609184197	40.559539236576036	77.25088250325621	225.8470650885699	279.8551883957089	0.3705221819807715	0.21655251506088122	117	36.69134326668017	0.23444432183698094
118	102319	NH	Right	45	0.39291220806097943	0.6070877919390288	26.03217354524747	67.27451332833334	94.03203743616281	450.98746851304696	0.3725010422906467	0.31566880957672583	118	41.24233978308587	0.2141755838780494
119	102319	NH	Right	46	0.46936599275782986	0.5306340072420032	42.937542837392286	73.74282267241635	177.0477521646504	216.5741945727293	0.3098903274754057	0.19956464174393324	119	30.805279835024066	0.061268014484173294
