	Cohort	Condition	Hemisphere	Subregion	Map ID	Area	Weight 1	Weight 2	Mean 1	Mean 2	Variance 1	Variance 2	CV 1	CV 2	Index	$\Delta$ Mean	$\Delta$ Weight
1455	121119B	SH	Left	S1ULp	26	1.577	0.3017432610798403	0.6982567389201136	34.59985055746861	73.26247723408528	56.77616000407586	351.0761325119257	0.2177753824268384	0.2557520086522949	1455	38.66262667661667	0.39651347784027335
1456	121119B	SH	Left	S1ULp	29	0.696	0.32166427602091824	0.6783357239790219	34.87080387204724	75.69222485974426	52.052903450205186	328.91366306250274	0.20690001409690803	0.23960158483835545	1456	40.82142098769702	0.3566714479581036
1457	121119B	SH	Left	S1ULp	30	0.592	0.321748600053562	0.6782513999464762	34.34176458779179	80.07174263952524	58.251445192702654	404.9683935011442	0.22224435843592977	0.2513224497060677	1457	45.72997805173345	0.3565027998929142
1458	121119B	SH	Left	S1ULp	32	0.534	0.3426552448667698	0.6573447551332056	31.949867120650346	79.23770077114173	52.49370293831598	460.020679147768	0.22676945084512337	0.27068040163324386	1458	47.287833650491386	0.31468951026643577
1459	121119B	SH	Left	S1ULp	34	0.401	0.3489904062861876	0.651009593713829	36.306349896850605	82.0002287515942	59.94162679840394	341.0359923148157	0.21324638316854466	0.2252086380077073	1459	45.69387885474359	0.30201918742764144
1460	121119B	SH	Left	S1ULp	36	0.276	0.37258288770994996	0.6274171122900624	36.45834247182019	71.89710379253972	82.97034038035227	253.41278296485166	0.24984146379220967	0.22141287080931707	1460	35.438761320719536	0.2548342245801124
1461	121119B	SH	Left	S1ULp	36	0.284	0.3679484186114168	0.6320515813886197	35.053948177620384	79.74072906977102	58.11157839677887	300.02592260699186	0.2174675168722214	0.21721968914498777	1461	44.68678089215064	0.2641031627772029
1462	121119B	SH	Left	S1ULp	37	0.372	0.4060044740952726	0.5939955259047346	38.36523783354279	73.8870130704731	70.75772567380487	233.54512394079475	0.2192547636021327	0.20683179064878227	1462	35.52177523693031	0.18799105180946196
1463	121119B	SH	Left	S1ULp	38	0.302	0.39413635095373395	0.6058636490462569	33.79810569997891	72.51690076905717	75.79521051406093	245.13553579296772	0.2575897169739062	0.2159055973149766	1463	38.71879506907826	0.21172729809252294
1464	121119B	SH	Left	S1ULp	39	0.349	0.37662986592891173	0.6233701340710873	33.708800371821674	67.82489096957718	56.78373827462519	358.69284398091617	0.2235469212418438	0.2792365424983758	1464	34.11609059775551	0.2467402681421756
1465	121119B	SH	Left	S1ULp	40	0.414	0.4011273530019684	0.598872646998048	32.807769101963146	77.42791968028664	56.67065580652551	390.4562046682631	0.22945758555403734	0.25520464419790234	1465	44.62015057832349	0.1977452939960796
1466	121119B	SH	Left	S1ULp	41	0.457	0.29602820329472995	0.7039717967052793	29.379885708072738	66.50805073108899	63.60827634785058	358.62593123474477	0.27146054185333457	0.2847387834015604	1466	37.12816502301625	0.40794359341054937
1467	121119B	SH	Right	S1ULp	19	0.531	0.778370411172266	0.2216295888278594	30.004523790637304	42.13537623434339	17.195126642233348	76.16074911812555	0.13820251647805132	0.20711842141345635	1467	12.130852443706086	-0.5567408223444066
1468	121119B	SH	Right	S1ULp	21	0.422	0.4642822421359512	0.5357177578640298	39.37200789921246	76.16009092165262	82.863829656332	337.4698421875523	0.2312037835670799	0.24120706840730358	1468	36.78808302244016	0.07143551572807855
1469	121119B	SH	Right	S1ULp	21	0.385	0.5964079414110355	0.40359205858899116	37.37069721039394	60.02983301565207	51.30913534890837	194.43628895528772	0.1916752982290986	0.23228519290811464	1469	22.65913580525813	-0.19281588282204432
1470	121119B	SH	Right	S1ULp	24	1.518	0.3350569337863263	0.6649430662137505	31.915510678975565	72.99963361480772	40.17702414037188	421.47729970289885	0.19860358561409988	0.2812330870636271	1470	41.084122935832156	0.32988613242742426
1471	121119B	SH	Right	S1ULp	25	1.612	0.43991150989245464	0.560088490107654	45.23591859128704	72.69599434560662	113.66803311967166	236.9504855307275	0.2356870707338839	0.21174751398205854	1471	27.460075754319583	0.1201769802151994
1472	121119B	SH	Right	S1ULp	28	0.81	0.3423113804461073	0.6576886195538476	34.98024725755778	77.87837602573244	35.874773126011675	364.1600925858757	0.17122678671051444	0.245035658249642	1472	42.89812876817466	0.3153772391077403
1473	121119B	SH	Right	S1ULp	29	0.667	0.2990631654622398	0.7009368345377824	33.811793814449345	69.27339183330452	33.70103322085083	353.94112168654584	0.17169331896710088	0.27158079726925566	1473	35.46159801885517	0.4018736690755426
1474	121119B	SH	Right	S1ULp	30	0.612	0.2840064155332618	0.715993584466766	29.629291249892457	74.17529045462877	17.69294762002346	492.03992407344697	0.14196419785320308	0.29904800934009995	1474	44.545999204736304	0.4319871689335042
1475	121119B	SH	Right	S1ULp	32	0.549	0.30395651701411136	0.6960434829859024	26.181178146943395	74.3718246691394	15.08949400745006	587.2442077781579	0.14837070239155103	0.32583740186251425	1475	48.190646522196005	0.392086965971791
1476	121119B	SH	Right	S1ULp	34	0.382	0.2924155156559306	0.7075844843440606	30.093390045314635	76.87679851391384	22.90741748353108	543.197162324703	0.1590438760275585	0.30316806871051694	1476	46.783408468599205	0.41516896868813
1477	121119B	SH	Right	S1ULp	36	0.265	0.29753769268094504	0.7024623073190447	34.30978299311785	82.6340757354833	37.97784465123799	426.1661197362123	0.17961689545264323	0.24982177301952269	1477	48.324292742365444	0.40492461463809964
1478	121119B	SH	Right	S1ULp	36	0.285	0.2730015059172709	0.7269984940827385	34.138093061871665	74.36519618845882	38.70750057407633	325.03555800934726	0.18224612649522098	0.24243521803392518	1478	40.22710312658716	0.45399698816546763
1479	121119B	SH	Right	S1ULp	37	0.405	0.33060565850588663	0.6693943414940924	37.161969942985	75.99535794345181	64.59464190237588	224.7152343731043	0.21627161321331104	0.19725553261163237	1479	38.833388000466805	0.33878868298820575
1480	121119B	SH	Right	S1ULp	38	0.323	0.4030565348036542	0.5969434651963196	34.059684668734114	77.65041904399301	50.40412032868691	286.5829930400975	0.20844543910539287	0.2180125041089712	1480	43.5907343752589	0.19388693039266536
1481	121119B	SH	Right	S1ULp	39	0.392	0.3344278521292073	0.6655721478708405	31.976854922516388	71.83166147268474	43.052618298428165	341.67152711098294	0.20519370717376748	0.2573288520229386	1481	39.854806550168355	0.33114429574163323
1482	121119B	SH	Right	S1ULp	40	0.4	0.36464363205476485	0.6353563679452561	33.95080493944573	68.75308590512543	88.91478176236613	249.22665478021798	0.27773902591220306	0.22961753393571402	1482	34.8022809656797	0.2707127358904912
1483	121119B	SH	Right	S1ULp	42	0.407	0.3066976803670293	0.6933023196329746	32.25154968845728	72.37486390496821	65.11030624342033	463.00994628601586	0.2501924970809639	0.2973085509344575	1483	40.12331421651093	0.3866046392659453
1484	121119B	SH	Right	S1ULp	44	0.405	0.4890878058603961	0.5109121941396197	42.60536212818269	64.4260645383268	112.03218115159721	180.4163655100353	0.24843177062347135	0.20848574291698127	1484	21.820702410144108	0.021824388279223672
1485	121119B	SH	Left	S1HL	26	0.301	0.4152061854427651	0.5847938145572443	41.63738338913802	58.17435247679552	84.88789742674892	81.68956843142915	0.22127862237875223	0.1553644825254026	1485	16.536969087657496	0.16958762911447922
1486	121119B	SH	Left	S1HL	26	0.284	0.5825657277619312	0.4174342722380371	35.90680374707398	52.10253230536832	60.02511542296128	132.92630633929258	0.2157693503145264	0.2212822796980382	1486	16.19572855829434	-0.16513145552389408
1487	121119B	SH	Left	S1HL	28	0.45	0.6603364396698214	0.3396635603301536	39.385288442476345	51.84899142507931	69.85277369104935	210.15853826117987	0.21220606754094992	0.2795974503152587	1487	12.463702982602967	-0.32067287933966776
1488	121119B	SH	Left	S1HL	29	0.359	0.2967891910091358	0.7032108089909074	31.298705220366823	49.04238435000293	22.55555799755135	112.17491436486777	0.15174011746635943	0.215961480821136	1488	17.74367912963611	0.40642161798177157
1489	121119B	SH	Left	S1HL	30	0.532	0.6612514423478424	0.3387485576522346	39.15380858083278	55.92818813029669	73.06857645216024	134.10231838394677	0.21831888764896398	0.20705579650730083	1489	16.77437954946391	-0.3225028846956078
1490	121119B	SH	Left	S1HL	32	0.635	0.4459925226484975	0.5540074773514075	31.246570644719593	40.50558069941512	53.75984474656982	116.00491534164466	0.23465328749443162	0.2659030586620999	1490	9.259010054695526	0.10801495470291006
1491	121119B	SH	Left	S1HL	34	0.764	0.7556465801498744	0.2443534198498643	38.856775485845404	56.28116986104145	86.5732912891425	209.1750879635791	0.23945571479813052	0.25697558538030874	1491	17.424394375196044	-0.5112931603000102
1492	121119B	SH	Left	S1HL	36	0.726	0.6338438741814059	0.366156125818515	42.67825033517811	68.45799058435142	79.68720872799396	161.9332985278859	0.20916436712050687	0.1858848236951121	1492	25.779740249173308	-0.2676877483628909
1493	121119B	SH	Left	S1HL	36	0.719	0.5980011092249381	0.40199889077514944	39.48813722269482	62.12115301277987	89.69902775050225	212.21091793181745	0.23984309548017074	0.23450081369995457	1493	22.633015790085054	-0.19600221844978866
1494	121119B	SH	Left	S1HL	37	0.723	0.5358794826376788	0.4641205173623962	40.63374936652417	64.53517737654822	100.52843741094023	139.53238485748315	0.24675023134756774	0.18303788990731618	1494	23.90142801002405	-0.07175896527528264
1495	121119B	SH	Left	S1HL	38	0.616	0.6152651834785122	0.38473481652149744	36.938512205271905	67.52174258967948	85.2167857007495	290.92060736067464	0.24990973579649775	0.25260596449160944	1495	30.58323038440757	-0.2305303669570148
1496	121119B	SH	Left	S1HL	39	0.826	0.5584207380964277	0.44157926190352353	40.11600529205724	73.59459206001824	109.4752835971569	284.3717147277371	0.26081968107224374	0.22913809389382114	1496	33.478586767961005	-0.11684147619290414
1497	121119B	SH	Left	S1HL	40	0.694	0.6242863784184718	0.3757136215812837	36.86346817843876	65.8888947421972	97.38966778408884	265.3258370474415	0.26770732235305794	0.24721655433262077	1497	29.025426563758437	-0.2485727568371881
1498	121119B	SH	Left	S1HL	41	0.517	0.6295910367516334	0.37040896324837486	36.584100416972404	58.33406587704603	62.297748948729485	195.55595482662304	0.21574651872530845	0.23972497101343557	1498	21.749965460073625	-0.25918207350325856
1499	121119B	SH	Right	S1HL	28	0.451	0.664050872227117	0.335949127772917	37.691571105653395	49.80278154298836	85.16374148990333	192.51878857658602	0.24484042567571468	0.27860118596618755	1499	12.111210437334968	-0.3281017444542
1500	121119B	SH	Right	S1HL	29	0.383	0.5825700823501894	0.41742991764984766	36.79085936895126	43.46037311823042	50.79684242484582	130.80841434151156	0.19372176899505109	0.2631627342568205	1500	6.669513749279162	-0.1651401647003417
1501	121119B	SH	Right	S1HL	30	0.531	0.4810059292653199	0.5189940707346772	36.22079108841793	45.23110550435646	64.60721601113441	130.08655887785406	0.22191291703671634	0.252161634124666	1501	9.010314415938524	0.037988141469357306
1502	121119B	SH	Right	S1HL	32	0.651	0.4553672960698583	0.5446327039299769	27.404146727385985	38.11528523319844	40.32037534918111	103.17658210536734	0.231710651881399	0.26649642927880995	1502	10.711138505812457	0.08926540786011855
1503	121119B	SH	Right	S1HL	34	0.764	0.6211634819573411	0.3788365180427053	36.21259978167753	45.204433278404565	82.76622558558246	179.9943060925205	0.2512273227911284	0.29678937862775645	1503	8.991833496727033	-0.24232696391463576
1504	121119B	SH	Right	S1HL	36	0.635	0.7777465781217633	0.22225342187825387	40.17122570200739	62.686252658260486	83.68065255480445	235.75333129007032	0.22771804466208767	0.24493824982386989	1504	22.515026956253095	-0.5554931562435095
1505	121119B	SH	Right	S1HL	36	0.65	0.7248349006420106	0.27516509935789857	38.6810308374996	64.81081034994374	84.95339523274373	256.5057202250993	0.2382826003550201	0.24711611956858476	1505	26.129779512444138	-0.44966980128411205
1506	121119B	SH	Right	S1HL	37	0.719	0.4772785308457619	0.5227214691543316	35.08878383087173	47.82640733751557	70.07712576357432	140.86014168622563	0.23857219397402502	0.24815686958926358	1506	12.737623506643835	0.045442938308569714
1507	121119B	SH	Right	S1HL	38	0.651	0.6630081141999934	0.3369918858000251	38.96327607046375	68.73127649318434	106.62198913659361	309.53712975858707	0.2650134553124615	0.25597760171834183	1507	29.76800042272059	-0.3260162283999683
1508	121119B	SH	Right	S1HL	39	0.846	0.7719660742565119	0.22803392574348005	31.444256526394938	52.26911938958584	64.63217827801512	227.9597916319138	0.2556719394499164	0.288857695634534	1508	20.8248628631909	-0.5439321485130318
1509	121119B	SH	Right	S1HL	40	0.635	0.6129280352393225	0.3870719647606717	39.40083728094555	67.38372655351408	110.41326918179615	246.5299383003576	0.2666890495689437	0.23301281588228215	1509	27.982889272568528	-0.2258560704786508
1510	121119B	SH	Left	S1BF	28	0.942	0.31722811862959044	0.6827718813704365	36.33682711399877	75.83113226870101	75.81931026256107	408.72695310267324	0.23963095141997937	0.2666054961093799	1510	39.49430515470224	0.3655437627408461
