"","X","image","roi","area","mean","mecp2_p","id","x","y","condition","condition_spec","knn_3_label"
"29",306,"z13-z22_NH-LW8-2.2-Map126_MergedMC",29,24.895,17.829,"N","0197-0230",220,186,"HET","NH",0.333333333333333
"30",307,"z13-z22_NH-LW8-2.2-Map126_MergedMC",30,65.154,18.241,"N","0211-0255",235,194,"HET","NH",0.333333333333333
"31",308,"z13-z22_NH-LW8-2.2-Map126_MergedMC",31,35.28,8.688,"N","0209-0067",54,197,"HET","NH",0.666666666666667
"32",309,"z13-z22_NH-LW8-2.2-Map126_MergedMC",32,78.384,9.588,"N","0217-0315",295,198,"HET","NH",0.333333333333333
"33",310,"z13-z22_NH-LW8-2.2-Map126_MergedMC",33,33.857,14.246,"N","0221-0200",189,208,"HET","NH",0.333333333333333
"34",311,"z13-z22_NH-LW8-2.2-Map126_MergedMC",34,38.694,24.013,"P","0229-0384",370,217,"HET","NH",0.333333333333333
"35",312,"z13-z22_NH-LW8-2.2-Map126_MergedMC",35,36.418,10.049,"N","0241-0173",160,228,"HET","NH",0.666666666666667
"36",313,"z13-z22_NH-LW8-2.2-Map126_MergedMC",36,61.242,10.966,"N","0248-0061",43,232,"HET","NH",0.666666666666667
"37",314,"z13-z22_NH-LW8-2.2-Map126_MergedMC",37,40.401,15.283,"N","0253-0251",239,237,"HET","NH",0.333333333333333
"38",315,"z13-z22_NH-LW8-2.2-Map126_MergedMC",38,43.602,14.274,"N","0252-0313",296,240,"HET","NH",0
"39",316,"z13-z22_NH-LW8-2.2-Map126_MergedMC",39,33.075,5.531,"N","0253-0274",262,241,"HET","NH",0.333333333333333
"40",317,"z13-z22_NH-LW8-2.2-Map126_MergedMC",40,48.439,12.095,"N","0271-0198",188,251,"HET","NH",0.666666666666667
"41",318,"z13-z22_NH-LW8-2.2-Map126_MergedMC",41,49.719,17.631,"N","0285-0356",340,266,"HET","NH",0.333333333333333
"42",319,"z13-z22_NH-LW8-2.2-Map126_MergedMC",42,91.614,11.111,"N","0300-0294",276,278,"HET","NH",0.333333333333333
"43",320,"z13-z22_NH-LW8-2.2-Map126_MergedMC",43,40.046,19.545,"P","0293-0089",75,280,"HET","NH",0.333333333333333
"44",321,"z13-z22_NH-LW8-2.2-Map126_MergedMC",44,74.899,39.477,"P","0306-0125",107,286,"HET","NH",0.333333333333333
"45",322,"z13-z22_NH-LW8-2.2-Map126_MergedMC",45,48.723,6.672,"N","0307-0339",325,290,"HET","NH",0
"46",323,"z13-z22_NH-LW8-2.2-Map126_MergedMC",46,82.012,37.108,"P","0325-0382",366,304,"HET","NH",0.333333333333333
"47",324,"z13-z22_NH-LW8-2.2-Map126_MergedMC",47,33.715,12.842,"N","0325-0012",0,313,"HET","NH",0.333333333333333
"48",325,"z13-z22_NH-LW8-2.2-Map126_MergedMC",48,54.485,12.638,"N","0333-0191",176,316,"HET","NH",0.666666666666667
"49",326,"z13-z22_NH-LW8-2.2-Map126_MergedMC",49,111.815,31.179,"P","0358-0128",105,335,"HET","NH",0
"50",327,"z13-z22_NH-LW8-2.2-Map126_MergedMC",50,54.271,8.575,"N","0361-0308",295,342,"HET","NH",0.666666666666667
"51",328,"z13-z22_NH-LW8-2.2-Map126_MergedMC",51,41.041,12.738,"N","0361-0064",51,348,"HET","NH",0
"52",329,"z13-z22_NH-LW8-2.2-Map126_MergedMC",52,78.313,24.575,"P","0365-0374",353,348,"HET","NH",0.666666666666667
"53",330,"z13-z22_NH-LW8-2.2-Map126_MergedMC",53,77.104,40.702,"P","0370-0265",248,351,"HET","NH",0.333333333333333
"54",331,"z13-z22_NH-LW8-2.2-Map126_MergedMC",54,73.263,15.767,"P","0379-0238",220,360,"HET","NH",0.666666666666667
"55",332,"z13-z22_NH-LW8-2.2-Map126_MergedMC",55,42.891,14.663,"P","0377-0024",8,365,"HET","NH",0
"56",333,"z13-z22_NH-LW8-2.2-Map126_MergedMC",56,33.857,9.412,"N","0385-0061",47,374,"HET","NH",0.333333333333333
"57",334,"z13-z22_NH-LW8-2.2-Map126_MergedMC",57,9.104,57.102,"P","0389-0394",389,381,"HET","NH",1
"58",335,"z13-z22_NH-LW8-2.2-Map126_MergedMC",58,22.975,16.183,"P","0392-0357",343,385,"HET","NH",1
"59",336,"z13-z22_NH-LW8-2.2-Map126_MergedMC",59,58.468,27.692,"P","0282-0013",0,261,"HET","NH",0
"60",337,"z13-z22_NH-LW8-2.2-Map126_MergedMC",60,58.824,9.162,"N","0299-0034",20,277,"HET","NH",0.333333333333333
"61",338,"z13-z22_NH-LW8-2.2-Map126_MergedMC",61,51.782,10.077,"N","0024-0101",84,8,"HET","NH",0.333333333333333
"62",339,"z13-z22_NH-LW8-2.2-Map126_MergedMC",62,8.251,3.69,"N","0004-0114",104,0,"HET","NH",0
"63",340,"z13-z22_NH-LW8-2.2-Map126_MergedMC",63,63.518,8.522,"N","0112-0129",109,98,"HET","NH",0
"64",341,"z13-z22_NH-LW8-2.2-Map126_MergedMC",64,37.983,15.272,"N","0316-0260",245,303,"HET","NH",0.333333333333333
"65",342,"z13-z22_NH-LW8-2.2-Map126_MergedMC",65,115.3,90.322,"P","0275-0152",127,253,"HET","NH",0.666666666666667
"66",343,"z13-z22_NH-LW8-2.2-Map126_MergedMC",66,22.761,29.4,"P","0293-0171",159,280,"HET","NH",0.333333333333333
"67",344,"z13-z22_NH-LW8-2.2-Map126_MergedMC",67,84.501,10.87,"N","0242-0098",78,220,"HET","NH",0.666666666666667
"68",345,"z13-z22_NH-LW8-2.2-Map126_MergedMC",1,16.075,2.42,"N","0006-0039",26,0,"HET","NH",0
"69",346,"z13-z22_NH-LW8-2.2-Map126_MergedMC",2,10.527,2.601,"N","0006-0094",87,0,"HET","NH",0.333333333333333
"70",347,"z13-z22_NH-LW8-2.2-Map126_MergedMC",3,28.878,3.818,"N","0008-0164",146,0,"HET","NH",0.333333333333333
"71",348,"z13-z22_NH-LW8-2.2-Map126_MergedMC",4,79.878,2.293,"N","0019-0274",256,0,"HET","NH",0.666666666666667
"72",349,"z13-z22_NH-LW8-2.2-Map126_MergedMC",5,23.33,1.552,"N","0006-0343",327,0,"HET","NH",0.666666666666667
"73",350,"z13-z22_NH-LW8-2.2-Map126_MergedMC",6,73.049,1.831,"N","0029-0015",0,9,"HET","NH",0
"74",351,"z13-z22_NH-LW8-2.2-Map126_MergedMC",7,86.422,20.96,"P","0028-0225",204,9,"HET","NH",1
"75",352,"z13-z22_NH-LW8-2.2-Map126_MergedMC",8,49.577,1.118,"N","0033-0387",375,15,"HET","NH",0.333333333333333
"76",353,"z13-z22_NH-LW8-2.2-Map126_MergedMC",9,38.125,5.838,"N","0034-0144",131,20,"HET","NH",0.333333333333333
"77",354,"z13-z22_NH-LW8-2.2-Map126_MergedMC",10,92.254,23.985,"P","0055-0126",106,34,"HET","NH",0
"78",355,"z13-z22_NH-LW8-2.2-Map126_MergedMC",11,79.095,1.651,"N","0054-0042",20,36,"HET","NH",0
"79",356,"z13-z22_NH-LW8-2.2-Map126_MergedMC",12,83.434,22.667,"P","0064-0229",210,45,"HET","NH",0.333333333333333
"80",357,"z13-z22_NH-LW8-2.2-Map126_MergedMC",13,16.217,1.386,"N","0058-0388",378,51,"HET","NH",0.666666666666667
"81",358,"z13-z22_NH-LW8-2.2-Map126_MergedMC",14,77.815,1.6,"N","0071-0160",141,53,"HET","NH",0.666666666666667
"82",359,"z13-z22_NH-LW8-2.2-Map126_MergedMC",15,82.225,1.715,"N","0087-0307",289,67,"HET","NH",1
"83",360,"z13-z22_NH-LW8-2.2-Map126_MergedMC",16,86.422,2.104,"N","0092-0250",231,72,"HET","NH",0.666666666666667
"84",361,"z13-z22_NH-LW8-2.2-Map126_MergedMC",17,58.752,1.493,"N","0089-0020",4,73,"HET","NH",0
"85",362,"z13-z22_NH-LW8-2.2-Map126_MergedMC",18,73.049,12.795,"P","0096-0383",368,75,"HET","NH",0.666666666666667
"86",363,"z13-z22_NH-LW8-2.2-Map126_MergedMC",19,48.51,2.045,"N","0089-0063",43,78,"HET","NH",0
"87",364,"z13-z22_NH-LW8-2.2-Map126_MergedMC",20,92.041,23.985,"P","0101-0207",186,82,"HET","NH",1
"88",365,"z13-z22_NH-LW8-2.2-Map126_MergedMC",21,74.543,19.488,"P","0102-0345",328,82,"HET","NH",0.333333333333333
"89",366,"z13-z22_NH-LW8-2.2-Map126_MergedMC",22,53.418,2.031,"N","0105-0130",117,85,"HET","NH",0.333333333333333
"90",367,"z13-z22_NH-LW8-2.2-Map126_MergedMC",23,71.698,17.25,"P","0103-0166",148,86,"HET","NH",0.666666666666667
"91",368,"z13-z22_NH-LW8-2.2-Map126_MergedMC",24,94.601,1.859,"N","0120-0094",74,96,"HET","NH",0.333333333333333
"92",369,"z13-z22_NH-LW8-2.2-Map126_MergedMC",25,43.958,1.6,"N","0130-0337",323,115,"HET","NH",0.666666666666667
"93",370,"z13-z22_NH-LW8-2.2-Map126_MergedMC",26,44.953,7.932,"P","0132-0386",373,116,"HET","NH",0.333333333333333
"94",371,"z13-z22_NH-LW8-2.2-Map126_MergedMC",27,88.627,26.968,"P","0137-0169",149,118,"HET","NH",1
"95",372,"z13-z22_NH-LW8-2.2-Map126_MergedMC",28,60.815,2.399,"N","0134-0206",189,118,"HET","NH",0.666666666666667
"96",373,"z13-z22_NH-LW8-2.2-Map126_MergedMC",29,78.811,17.042,"P","0142-0064",47,121,"HET","NH",0.333333333333333
"97",374,"z13-z22_NH-LW8-2.2-Map126_MergedMC",30,75.61,11.405,"P","0148-0276",257,130,"HET","NH",0.333333333333333
"98",375,"z13-z22_NH-LW8-2.2-Map126_MergedMC",31,78.313,5.343,"P","0160-0017",0,142,"HET","NH",0.666666666666667
"99",376,"z13-z22_NH-LW8-2.2-Map126_MergedMC",32,38.623,3.514,"N","0156-0382",367,144,"HET","NH",0.666666666666667
"100",377,"z13-z22_NH-LW8-2.2-Map126_MergedMC",33,63.162,1.649,"N","0165-0208",189,150,"HET","NH",0.333333333333333
"101",378,"z13-z22_NH-LW8-2.2-Map126_MergedMC",34,96.664,1.744,"N","0178-0172",151,156,"HET","NH",0.666666666666667
"102",379,"z13-z22_NH-LW8-2.2-Map126_MergedMC",35,38.338,1.853,"N","0169-0243",230,156,"HET","NH",0.666666666666667
"103",380,"z13-z22_NH-LW8-2.2-Map126_MergedMC",36,73.547,2.07,"N","0185-0376",359,164,"HET","NH",0.666666666666667
"104",381,"z13-z22_NH-LW8-2.2-Map126_MergedMC",37,91.401,22.966,"P","0186-0080",59,166,"HET","NH",0.666666666666667
"105",382,"z13-z22_NH-LW8-2.2-Map126_MergedMC",38,98.087,21.613,"P","0190-0344",324,168,"HET","NH",0.333333333333333
"106",383,"z13-z22_NH-LW8-2.2-Map126_MergedMC",39,77.957,14.51,"P","0198-0265",246,180,"HET","NH",0
"107",384,"z13-z22_NH-LW8-2.2-Map126_MergedMC",40,83.719,1.754,"N","0205-0033",14,185,"HET","NH",0.666666666666667
"108",385,"z13-z22_NH-LW8-2.2-Map126_MergedMC",41,39.619,3.294,"N","0199-0122",107,187,"HET","NH",0.666666666666667
"109",386,"z13-z22_NH-LW8-2.2-Map126_MergedMC",42,21.268,18.217,"P","0206-0006",0,191,"HET","NH",0.333333333333333
"110",387,"z13-z22_NH-LW8-2.2-Map126_MergedMC",43,74.543,13.46,"P","0220-0169",152,199,"HET","NH",0
"111",388,"z13-z22_NH-LW8-2.2-Map126_MergedMC",44,92.254,20.271,"P","0229-0077",59,206,"HET","NH",0
"112",389,"z13-z22_NH-LW8-2.2-Map126_MergedMC",45,91.827,23.498,"P","0238-0119",100,217,"HET","NH",0
"113",390,"z13-z22_NH-LW8-2.2-Map126_MergedMC",46,86.635,19.222,"P","0246-0030",10,225,"HET","NH",0.333333333333333
"114",391,"z13-z22_NH-LW8-2.2-Map126_MergedMC",47,31.652,3.647,"N","0237-0360",347,225,"HET","NH",0.666666666666667
"115",392,"z13-z22_NH-LW8-2.2-Map126_MergedMC",48,25.037,1.54,"N","0237-0307",294,227,"HET","NH",0
"116",393,"z13-z22_NH-LW8-2.2-Map126_MergedMC",49,39.192,3.45,"N","0256-0011",0,238,"HET","NH",0.666666666666667
"117",394,"z13-z22_NH-LW8-2.2-Map126_MergedMC",50,19.418,9.421,"P","0250-0168",157,242,"HET","NH",0.333333333333333
"118",395,"z13-z22_NH-LW8-2.2-Map126_MergedMC",51,160.04,50.224,"P","0276-0215",189,249,"HET","NH",0.333333333333333
"119",396,"z13-z22_NH-LW8-2.2-Map126_MergedMC",52,87.133,15.41,"P","0273-0373",354,253,"HET","NH",0.333333333333333
"120",397,"z13-z22_NH-LW8-2.2-Map126_MergedMC",53,71.982,1.706,"N","0275-0330",314,254,"HET","NH",0
"121",398,"z13-z22_NH-LW8-2.2-Map126_MergedMC",54,28.38,1.281,"N","0273-0159",150,259,"HET","NH",1
"122",399,"z13-z22_NH-LW8-2.2-Map126_MergedMC",55,92.823,14.859,"P","0282-0261",241,261,"HET","NH",0
"123",400,"z13-z22_NH-LW8-2.2-Map126_MergedMC",56,106.907,1.356,"N","0303-0044",21,282,"HET","NH",0.333333333333333
"124",401,"z13-z22_NH-LW8-2.2-Map126_MergedMC",57,81.94,1.357,"N","0307-0288",268,287,"HET","NH",0.333333333333333
"125",402,"z13-z22_NH-LW8-2.2-Map126_MergedMC",58,18.636,2.24,"N","0311-0115",104,302,"HET","NH",0.666666666666667
"126",403,"z13-z22_NH-LW8-2.2-Map126_MergedMC",59,78.313,1.411,"N","0320-0138",117,303,"HET","NH",0.666666666666667
"127",404,"z13-z22_NH-LW8-2.2-Map126_MergedMC",60,15.293,1.916,"N","0316-0074",64,308,"HET","NH",0.333333333333333
"128",405,"z13-z22_NH-LW8-2.2-Map126_MergedMC",61,76.677,1.387,"N","0343-0353",333,325,"HET","NH",0.666666666666667
"129",406,"z13-z22_NH-LW8-2.2-Map126_MergedMC",62,58.468,1.337,"N","0369-0162",148,350,"HET","NH",0.333333333333333
"130",407,"z13-z22_NH-LW8-2.2-Map126_MergedMC",63,63.091,1.392,"N","0370-0134",120,351,"HET","NH",0.333333333333333
"131",408,"z13-z22_NH-LW8-2.2-Map126_MergedMC",64,75.112,15.139,"P","0370-0379",359,352,"HET","NH",0.666666666666667
"132",409,"z13-z22_NH-LW8-2.2-Map126_MergedMC",65,46.305,10.771,"P","0370-0199",183,356,"HET","NH",0.333333333333333
"133",410,"z13-z22_NH-LW8-2.2-Map126_MergedMC",66,15.079,0.896,"N","0384-0093",86,374,"HET","NH",0.333333333333333
