"","cohort","condition","hemisphere","subregion","area","author","coordinates","rotation_x","rotation_y","mean_1","mean_2","model_name","n","d","num_of_clusters","intensity"
"1","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,0
"2","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,0
"3","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,0
"4","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,0
"5","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,0
"6","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,0
"7","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,0
"8","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,0
"9","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,2
"10","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,8
"11","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,21
"12","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,29
"13","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,37
"14","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,95
"15","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,310
"16","111722","SW P0-P5","RH","SSp-ll","0.439","LD","W2-2.3","(+)8.500","(-)1.000",222.563504011376,6144.47592158527,"E",247,1,2,1322
