"","image","roi","area","mean","mecp2_p","id","x","y","condition","condition_spec","knn_21_label"
"24","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",24,83.292,202.898,"N","0122-0349",93.712,32.577,"HET","NH",0.19047619047619
"25","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",25,24.611,211.96,"N","0138-0006",1.486,36.785,"HET","NH",0.380952380952381
"26","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",26,17.569,192.818,"N","0131-0321",85.66,35.043,"HET","NH",0.238095238095238
"27","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",27,107.405,236.7,"N","0149-0255",67.991,39.617,"HET","NH",0.285714285714286
"28","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",28,99.865,276.156,"N","0162-0209",55.7,42.937,"HET","NH",0.333333333333333
"29","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",29,90.476,982.122,"P","0159-0358",95.539,42.475,"HET","NH",0.19047619047619
"30","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",30,41.113,269.749,"N","0155-0304",81.689,41.244,"HET","NH",0.285714285714286
"31","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",31,61.1,203.026,"N","0168-0148",39.344,44.827,"HET","NH",0.428571428571429
"32","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",32,96.309,1124.423,"P","0177-0115",30.902,47.059,"HET","NH",0.333333333333333
"33","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",33,47.514,785.987,"P","0178-0386",103.463,47.762,"HET","NH",0.19047619047619
"34","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",34,77.246,160.223,"N","0181-0082",22.055,48.336,"HET","NH",0.428571428571429
"35","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",35,85.924,615.58,"P","0192-0204",54.707,51.337,"HET","NH",0.333333333333333
"36","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",36,81.94,196.873,"N","0204-0021",5.435,54.536,"HET","NH",0.238095238095238
"37","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",37,70.489,137.871,"N","0210-0302",80.637,56.085,"HET","NH",0.333333333333333
"38","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",38,88.84,182.898,"N","0216-0357",95.337,58.104,"HET","NH",0.238095238095238
"39","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",39,106.764,181.26,"N","0224-0255",68.271,60.022,"HET","NH",0.285714285714286
"40","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",40,82.51,609.039,"P","0222-0081",21.578,58.86,"HET","NH",0.285714285714286
"41","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",41,24.184,283.991,"N","0218-0324",86.532,58.475,"HET","NH",0.238095238095238
"42","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",42,80.233,369.829,"P","0230-0044",11.615,61.529,"HET","NH",0.238095238095238
"43","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",43,44.456,136.11,"N","0232-0161",42.961,61.939,"HET","NH",0.333333333333333
"44","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",44,84.288,168.021,"N","0264-0165",43.992,69.911,"HET","NH",0.238095238095238
"45","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",45,85.639,423.865,"P","0265-0304",81.174,70.652,"HET","NH",0.428571428571429
"46","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",46,155.772,2931.934,"P","0271-0362",96.936,72.164,"HET","NH",0.333333333333333
"47","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",47,81.585,132.427,"N","0265-0215",57.765,70.597,"HET","NH",0.19047619047619
"48","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",48,24.753,142.853,"N","0257-0094",25.363,68.799,"HET","NH",0.333333333333333
"49","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",49,110.819,176.651,"N","0269-0049",12.946,71.801,"HET","NH",0.285714285714286
"50","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",50,85.781,1077.58,"P","0287-0196",52.211,77.183,"HET","NH",0.238095238095238
"51","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",51,88.2,158.973,"N","0289-0126",33.869,77.266,"HET","NH",0.333333333333333
"52","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",52,109.752,815.219,"P","0314-0023",6.608,84.099,"HET","NH",0.285714285714286
"53","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",53,72.907,3580.845,"P","0317-0065",17.276,84.407,"HET","NH",0.285714285714286
"54","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",54,35.707,237.044,"N","0310-0258",69.036,82.713,"HET","NH",0.333333333333333
"55","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",55,73.121,180.377,"N","0331-0174",46.898,87.95,"HET","NH",0.285714285714286
"56","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",56,87.702,190.418,"N","0335-0329",88.033,89.791,"HET","NH",0.428571428571429
"57","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",57,46.02,201.199,"N","0336-0374",99.727,89.776,"HET","NH",0.428571428571429
"58","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",58,72.338,186.948,"N","0336-0145",38.552,89.949,"HET","NH",0.285714285714286
"59","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",59,75.397,163.679,"N","0351-0077",20.535,93.3,"HET","NH",0.285714285714286
"60","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",60,51.995,2175.483,"P","0358-0276",73.551,95.766,"HET","NH",0.333333333333333
"61","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",61,39.192,175.962,"N","0357-0117",31.292,95.339,"HET","NH",0.285714285714286
"62","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",62,71.2,257.952,"N","0367-0241",64.206,97.843,"HET","NH",0.333333333333333
"63","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",63,87.133,199.693,"N","0374-0207",55.393,99.982,"HET","NH",0.333333333333333
"64","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",64,35.493,153.804,"N","0370-0173",46.381,98.622,"HET","NH",0.333333333333333
"65","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",65,85.71,527.54,"P","0378-0341",91.6,101.934,"HET","NH",0.333333333333333
"66","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",66,35.351,132.111,"N","0380-0010",2.437,101.071,"HET","NH",0.285714285714286
"67","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",67,34.071,230.656,"N","0376-0083",22.917,100.29,"HET","NH",0.285714285714286
"68","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",68,16.786,138.169,"N","0372-0149",39.872,99.316,"HET","NH",0.285714285714286
"69","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",69,38.338,224.772,"N","0379-0372",98.999,100.96,"HET","NH",0.428571428571429
"70","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",70,51.284,536.49,"P","0386-0273",72.898,103.077,"HET","NH",0.333333333333333
"71","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",71,37.556,426.258,"P","0391-0154",41.637,104.639,"HET","NH",0.285714285714286
"72","z8-z17_MAX_16-bit_NH-RW9-1.4-Map128_561-60_G150_E100z8-z17",72,13.23,926.484,"P","0393-0297",79.451,105.169,"HET","NH",0.333333333333333
