"","image","roi","area","mean","mecp2_p","id","x","y","condition","condition_spec","knn_21_label"
"50","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",50,78.597,611.67,"P","0278-0112",29.842,74.22,"WT","SW",0.904761904761905
"51","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",51,83.505,681.84,"P","0286-0324",86.692,76.327,"WT","SW",0.857142857142857
"52","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",52,22.334,321.876,"P","0297-0392",104.817,79.499,"WT","SW",0.80952380952381
"53","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",53,86.208,749.183,"P","0303-0207",55.002,80.34,"WT","SW",0.857142857142857
"54","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",54,55.694,346.381,"P","0307-0034",9.029,81.81,"WT","SW",0.904761904761905
"55","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",55,62.878,93.308,"N","0311-0278",73.997,82.933,"WT","SW",0.904761904761905
"56","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",56,15.506,385.431,"P","0311-0005",1.068,82.985,"WT","SW",0.904761904761905
"57","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",57,62.736,612.15,"P","0315-0115",30.74,84,"WT","SW",0.904761904761905
"58","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",58,75.326,616.79,"P","0320-0234",62.679,85.535,"WT","SW",0.857142857142857
"59","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",59,17.213,537.785,"P","0315-0380",101.49,83.953,"WT","SW",0.80952380952381
"60","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",60,62.949,636.948,"P","0329-0049",13.555,88.105,"WT","SW",0.904761904761905
"61","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",61,69.137,642.739,"P","0327-0313",83.481,87.145,"WT","SW",0.857142857142857
"62","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",62,42.962,170.906,"N","0341-0097",26.072,91.184,"WT","SW",0.952380952380952
"63","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",63,75.326,649.023,"P","0349-0128",34.189,93.021,"WT","SW",0.904761904761905
"64","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",64,70.489,1526.407,"P","0357-0034",9.332,95.269,"WT","SW",0.904761904761905
"65","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",65,76.89,660.631,"P","0358-0331",88.619,95.533,"WT","SW",0.857142857142857
"66","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",66,79.38,501.722,"P","0364-0271",72.338,97.1,"WT","SW",0.904761904761905
"67","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",67,41.824,772.241,"P","0366-0099",26.514,97.598,"WT","SW",0.904761904761905
"68","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",68,81.371,473.343,"P","0378-0123",33.271,101.679,"WT","SW",0.904761904761905
"69","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",69,25.464,436.101,"P","0386-0009",2.089,103.191,"WT","SW",0.904761904761905
"70","z3-z12_MAX_16-bit_SW-LW9-3.2-Map128_561-60_G150_E100",70,33.502,606.917,"P","0391-0198",52.599,104.692,"WT","SW",0.904761904761905
